week_date,region,platform,segment,customer_type,transactions,sales,Date,Day,week_number,month_number,calendar_year,age_band,demographic,avg_transaction,month_name
7/13/2020,OCEANIA,Shopify,F2,Existing,6482,1297733,2020-07-13,13,2,7,2020,Middle Aged,Families,200.21,Jul
7/13/2020,CANADA,Shopify,C1,Existing,563,88441,2020-07-13,13,2,7,2020,Young Adults,Couples,157.09,Jul
7/13/2020,ASIA,Shopify,F3,New,102,16202,2020-07-13,13,2,7,2020,Retirees,Families,158.84,Jul
7/13/2020,USA,Retail,F2,Existing,97479,5634892,2020-07-13,13,2,7,2020,Middle Aged,Families,57.81,Jul
7/13/2020,USA,Retail,C4,Existing,41992,2271620,2020-07-13,13,2,7,2020,Retirees,Couples,54.1,Jul
7/13/2020,USA,Shopify,C2,New,209,45008,2020-07-13,13,2,7,2020,Middle Aged,Couples,215.35,Jul
7/13/2020,CANADA,Retail,unknown,New,13198,534888,2020-07-13,13,2,7,2020,unknown,unknown,40.53,Jul
7/13/2020,USA,Shopify,unknown,Existing,147,31710,2020-07-13,13,2,7,2020,unknown,unknown,215.71,Jul
7/13/2020,AFRICA,Shopify,unknown,New,324,53306,2020-07-13,13,2,7,2020,unknown,unknown,164.52,Jul
7/13/2020,ASIA,Shopify,C1,Existing,1279,208790,2020-07-13,13,2,7,2020,Young Adults,Couples,163.24,Jul
7/13/2020,CANADA,Shopify,unknown,Guest,1566,261616,2020-07-13,13,2,7,2020,unknown,unknown,167.06,Jul
7/13/2020,AFRICA,Shopify,C2,New,333,49934,2020-07-13,13,2,7,2020,Middle Aged,Couples,149.95,Jul
7/13/2020,CANADA,Retail,C2,Existing,23646,1030211,2020-07-13,13,2,7,2020,Middle Aged,Couples,43.57,Jul
7/13/2020,EUROPE,Retail,F2,New,1723,77172,2020-07-13,13,2,7,2020,Middle Aged,Families,44.79,Jul
7/13/2020,AFRICA,Retail,F3,New,65707,2293030,2020-07-13,13,2,7,2020,Retirees,Families,34.9,Jul
7/13/2020,SOUTH AMERICA,Shopify,F3,New,2,262,2020-07-13,13,2,7,2020,Retirees,Families,131.0,Jul
7/13/2020,ASIA,Retail,C3,New,115487,3438800,2020-07-13,13,2,7,2020,Retirees,Couples,29.78,Jul
7/13/2020,SOUTH AMERICA,Retail,C1,New,2421,51812,2020-07-13,13,2,7,2020,Young Adults,Couples,21.4,Jul
7/13/2020,OCEANIA,Retail,F1,Existing,146577,7366350,2020-07-13,13,2,7,2020,Young Adults,Families,50.26,Jul
7/13/2020,USA,Shopify,unknown,Guest,2416,427409,2020-07-13,13,2,7,2020,unknown,unknown,176.91,Jul
7/13/2020,ASIA,Shopify,C2,New,367,53782,2020-07-13,13,2,7,2020,Middle Aged,Couples,146.54,Jul
7/13/2020,AFRICA,Retail,C4,New,46126,1537432,2020-07-13,13,2,7,2020,Retirees,Couples,33.33,Jul
7/13/2020,OCEANIA,Retail,C1,Existing,256983,9184537,2020-07-13,13,2,7,2020,Young Adults,Couples,35.74,Jul
7/13/2020,EUROPE,Retail,F2,Existing,14544,904637,2020-07-13,13,2,7,2020,Middle Aged,Families,62.2,Jul
7/13/2020,EUROPE,Shopify,C4,New,1,99,2020-07-13,13,2,7,2020,Retirees,Couples,99.0,Jul
7/13/2020,SOUTH AMERICA,Shopify,unknown,Existing,2,628,2020-07-13,13,2,7,2020,unknown,unknown,314.0,Jul
7/13/2020,EUROPE,Retail,C1,New,4584,138829,2020-07-13,13,2,7,2020,Young Adults,Couples,30.29,Jul
7/13/2020,AFRICA,Retail,C2,New,56401,1705837,2020-07-13,13,2,7,2020,Middle Aged,Couples,30.24,Jul
7/13/2020,OCEANIA,Shopify,unknown,Guest,9945,1777046,2020-07-13,13,2,7,2020,unknown,unknown,178.69,Jul
7/13/2020,SOUTH AMERICA,Retail,unknown,Guest,394544,16237365,2020-07-13,13,2,7,2020,unknown,unknown,41.15,Jul
7/13/2020,ASIA,Shopify,F2,New,182,27111,2020-07-13,13,2,7,2020,Middle Aged,Families,148.96,Jul
7/13/2020,SOUTH AMERICA,Shopify,F1,Existing,62,15086,2020-07-13,13,2,7,2020,Young Adults,Families,243.32,Jul
7/13/2020,CANADA,Retail,F1,New,6233,225735,2020-07-13,13,2,7,2020,Young Adults,Families,36.22,Jul
7/13/2020,OCEANIA,Shopify,C3,New,512,82911,2020-07-13,13,2,7,2020,Retirees,Couples,161.94,Jul
7/13/2020,CANADA,Retail,unknown,Existing,5987,276727,2020-07-13,13,2,7,2020,unknown,unknown,46.22,Jul
7/13/2020,SOUTH AMERICA,Retail,C3,New,866,32885,2020-07-13,13,2,7,2020,Retirees,Couples,37.97,Jul
7/13/2020,USA,Retail,C1,New,35213,927603,2020-07-13,13,2,7,2020,Young Adults,Couples,26.34,Jul
7/13/2020,OCEANIA,Shopify,C4,Existing,698,127850,2020-07-13,13,2,7,2020,Retirees,Couples,183.17,Jul
7/13/2020,CANADA,Shopify,C3,New,73,10187,2020-07-13,13,2,7,2020,Retirees,Couples,139.55,Jul
7/13/2020,EUROPE,Retail,C2,Existing,9986,484385,2020-07-13,13,2,7,2020,Middle Aged,Couples,48.51,Jul
7/13/2020,ASIA,Retail,unknown,New,58675,1992524,2020-07-13,13,2,7,2020,unknown,unknown,33.96,Jul
7/13/2020,AFRICA,Retail,C4,Existing,123182,6286942,2020-07-13,13,2,7,2020,Retirees,Couples,51.04,Jul
7/13/2020,EUROPE,Retail,F1,Existing,6950,402486,2020-07-13,13,2,7,2020,Young Adults,Families,57.91,Jul
7/13/2020,ASIA,Shopify,F1,New,141,18989,2020-07-13,13,2,7,2020,Young Adults,Families,134.67,Jul
7/13/2020,CANADA,Retail,C4,Existing,29631,1467152,2020-07-13,13,2,7,2020,Retirees,Couples,49.51,Jul
7/13/2020,USA,Retail,F3,New,26155,973799,2020-07-13,13,2,7,2020,Retirees,Families,37.23,Jul
7/13/2020,SOUTH AMERICA,Retail,F1,New,239,8925,2020-07-13,13,2,7,2020,Young Adults,Families,37.34,Jul
7/13/2020,EUROPE,Shopify,C2,New,15,2788,2020-07-13,13,2,7,2020,Middle Aged,Couples,185.87,Jul
7/13/2020,SOUTH AMERICA,Retail,F3,Existing,1311,69461,2020-07-13,13,2,7,2020,Retirees,Families,52.98,Jul
7/13/2020,USA,Shopify,C3,New,171,26225,2020-07-13,13,2,7,2020,Retirees,Couples,153.36,Jul
7/13/2020,AFRICA,Retail,C1,Existing,189344,7021479,2020-07-13,13,2,7,2020,Young Adults,Couples,37.08,Jul
7/13/2020,OCEANIA,Retail,C4,Existing,154970,7596305,2020-07-13,13,2,7,2020,Retirees,Couples,49.02,Jul
7/13/2020,USA,Shopify,C3,Existing,1369,287330,2020-07-13,13,2,7,2020,Retirees,Couples,209.88,Jul
7/13/2020,EUROPE,Shopify,C4,Existing,24,6044,2020-07-13,13,2,7,2020,Retirees,Couples,251.83,Jul
7/13/2020,USA,Retail,unknown,Existing,11018,548145,2020-07-13,13,2,7,2020,unknown,unknown,49.75,Jul
7/13/2020,CANADA,Shopify,C4,Existing,112,21431,2020-07-13,13,2,7,2020,Retirees,Couples,191.35,Jul
7/13/2020,AFRICA,Shopify,C3,New,265,42355,2020-07-13,13,2,7,2020,Retirees,Couples,159.83,Jul
7/13/2020,ASIA,Shopify,C2,Existing,2240,397661,2020-07-13,13,2,7,2020,Middle Aged,Couples,177.53,Jul
7/13/2020,CANADA,Retail,C3,Existing,62999,3208705,2020-07-13,13,2,7,2020,Retirees,Couples,50.93,Jul
7/13/2020,CANADA,Retail,unknown,Guest,386267,11018161,2020-07-13,13,2,7,2020,unknown,unknown,28.52,Jul
7/13/2020,AFRICA,Shopify,unknown,Guest,5475,957155,2020-07-13,13,2,7,2020,unknown,unknown,174.82,Jul
7/13/2020,OCEANIA,Shopify,F1,Existing,4148,778485,2020-07-13,13,2,7,2020,Young Adults,Families,187.68,Jul
7/13/2020,USA,Retail,F1,Existing,40791,2327655,2020-07-13,13,2,7,2020,Young Adults,Families,57.06,Jul
7/13/2020,SOUTH AMERICA,Retail,F1,Existing,780,32639,2020-07-13,13,2,7,2020,Young Adults,Families,41.84,Jul
7/13/2020,EUROPE,Shopify,C2,Existing,168,44500,2020-07-13,13,2,7,2020,Middle Aged,Couples,264.88,Jul
7/13/2020,EUROPE,Retail,C3,Existing,16467,900277,2020-07-13,13,2,7,2020,Retirees,Couples,54.67,Jul
7/13/2020,OCEANIA,Retail,C1,New,163943,3663206,2020-07-13,13,2,7,2020,Young Adults,Couples,22.34,Jul
7/13/2020,EUROPE,Shopify,C1,New,13,2071,2020-07-13,13,2,7,2020,Young Adults,Couples,159.31,Jul
7/13/2020,CANADA,Shopify,unknown,Existing,92,15152,2020-07-13,13,2,7,2020,unknown,unknown,164.7,Jul
7/13/2020,ASIA,Retail,C4,Existing,111944,4939910,2020-07-13,13,2,7,2020,Retirees,Couples,44.13,Jul
7/13/2020,AFRICA,Retail,unknown,Existing,28394,1242031,2020-07-13,13,2,7,2020,unknown,unknown,43.74,Jul
7/13/2020,OCEANIA,Retail,unknown,New,71098,2508549,2020-07-13,13,2,7,2020,unknown,unknown,35.28,Jul
7/13/2020,EUROPE,Shopify,unknown,New,11,3949,2020-07-13,13,2,7,2020,unknown,unknown,359.0,Jul
7/13/2020,ASIA,Retail,F3,Existing,405264,20451621,2020-07-13,13,2,7,2020,Retirees,Families,50.46,Jul
7/13/2020,OCEANIA,Retail,F1,New,37699,1218901,2020-07-13,13,2,7,2020,Young Adults,Families,32.33,Jul
7/13/2020,AFRICA,Shopify,C4,Existing,404,78140,2020-07-13,13,2,7,2020,Retirees,Couples,193.42,Jul
7/13/2020,OCEANIA,Shopify,F3,Existing,3655,758975,2020-07-13,13,2,7,2020,Retirees,Families,207.65,Jul
7/13/2020,ASIA,Shopify,unknown,Existing,313,59903,2020-07-13,13,2,7,2020,unknown,unknown,191.38,Jul
7/13/2020,AFRICA,Retail,unknown,Guest,1560736,44802868,2020-07-13,13,2,7,2020,unknown,unknown,28.71,Jul
7/13/2020,OCEANIA,Retail,F2,Existing,341524,18450930,2020-07-13,13,2,7,2020,Middle Aged,Families,54.03,Jul
7/13/2020,AFRICA,Retail,F3,Existing,411666,23167749,2020-07-13,13,2,7,2020,Retirees,Families,56.28,Jul
7/13/2020,AFRICA,Shopify,F2,Existing,4747,924179,2020-07-13,13,2,7,2020,Middle Aged,Families,194.69,Jul
7/13/2020,OCEANIA,Shopify,unknown,New,429,76284,2020-07-13,13,2,7,2020,unknown,unknown,177.82,Jul
7/13/2020,OCEANIA,Retail,C4,New,61033,1845511,2020-07-13,13,2,7,2020,Retirees,Couples,30.24,Jul
7/13/2020,SOUTH AMERICA,Shopify,C4,New,5,646,2020-07-13,13,2,7,2020,Retirees,Couples,129.2,Jul
7/13/2020,CANADA,Shopify,unknown,New,73,9935,2020-07-13,13,2,7,2020,unknown,unknown,136.1,Jul
7/13/2020,AFRICA,Retail,unknown,New,51891,2062235,2020-07-13,13,2,7,2020,unknown,unknown,39.74,Jul
7/13/2020,ASIA,Retail,C1,Existing,186732,6201048,2020-07-13,13,2,7,2020,Young Adults,Couples,33.21,Jul
7/13/2020,OCEANIA,Retail,C2,Existing,170176,6523810,2020-07-13,13,2,7,2020,Middle Aged,Couples,38.34,Jul
7/13/2020,CANADA,Retail,C4,New,12175,395622,2020-07-13,13,2,7,2020,Retirees,Couples,32.49,Jul
7/13/2020,SOUTH AMERICA,Shopify,C4,Existing,7,1431,2020-07-13,13,2,7,2020,Retirees,Couples,204.43,Jul
7/13/2020,AFRICA,Shopify,F3,New,85,12426,2020-07-13,13,2,7,2020,Retirees,Families,146.19,Jul
7/13/2020,CANADA,Shopify,F2,New,84,13157,2020-07-13,13,2,7,2020,Middle Aged,Families,156.63,Jul
7/13/2020,OCEANIA,Retail,C3,New,144348,4545904,2020-07-13,13,2,7,2020,Retirees,Couples,31.49,Jul
7/13/2020,EUROPE,Shopify,C3,New,10,2302,2020-07-13,13,2,7,2020,Retirees,Couples,230.2,Jul
7/13/2020,AFRICA,Retail,C1,New,97163,2412479,2020-07-13,13,2,7,2020,Young Adults,Couples,24.83,Jul
7/13/2020,EUROPE,Retail,F3,Existing,19105,1171916,2020-07-13,13,2,7,2020,Retirees,Families,61.34,Jul
7/13/2020,ASIA,Retail,F2,New,65303,2022224,2020-07-13,13,2,7,2020,Middle Aged,Families,30.97,Jul
7/13/2020,ASIA,Retail,C2,Existing,132043,5019353,2020-07-13,13,2,7,2020,Middle Aged,Couples,38.01,Jul
7/13/2020,ASIA,Shopify,C4,New,45,6230,2020-07-13,13,2,7,2020,Retirees,Couples,138.44,Jul
7/13/2020,SOUTH AMERICA,Shopify,C1,New,15,2076,2020-07-13,13,2,7,2020,Young Adults,Couples,138.4,Jul
7/13/2020,AFRICA,Shopify,F1,Existing,2560,465865,2020-07-13,13,2,7,2020,Young Adults,Families,181.98,Jul
7/13/2020,CANADA,Retail,C3,New,27462,943502,2020-07-13,13,2,7,2020,Retirees,Couples,34.36,Jul
7/13/2020,SOUTH AMERICA,Shopify,C3,Existing,100,20398,2020-07-13,13,2,7,2020,Retirees,Couples,203.98,Jul
7/13/2020,SOUTH AMERICA,Shopify,C3,New,21,2809,2020-07-13,13,2,7,2020,Retirees,Couples,133.76,Jul
7/13/2020,CANADA,Shopify,F1,Existing,761,128777,2020-07-13,13,2,7,2020,Young Adults,Families,169.22,Jul
7/13/2020,OCEANIA,Shopify,unknown,Existing,480,95696,2020-07-13,13,2,7,2020,unknown,unknown,199.37,Jul
7/13/2020,USA,Retail,C1,Existing,58471,2428237,2020-07-13,13,2,7,2020,Young Adults,Couples,41.53,Jul
7/13/2020,SOUTH AMERICA,Shopify,F2,New,6,810,2020-07-13,13,2,7,2020,Middle Aged,Families,135.0,Jul
7/13/2020,SOUTH AMERICA,Shopify,F1,New,6,951,2020-07-13,13,2,7,2020,Young Adults,Families,158.5,Jul
7/13/2020,USA,Shopify,F3,Existing,983,203721,2020-07-13,13,2,7,2020,Retirees,Families,207.24,Jul
7/13/2020,EUROPE,Retail,C4,New,1635,66542,2020-07-13,13,2,7,2020,Retirees,Couples,40.7,Jul
7/13/2020,ASIA,Shopify,C4,Existing,270,51253,2020-07-13,13,2,7,2020,Retirees,Couples,189.83,Jul
7/13/2020,CANADA,Shopify,F3,Existing,625,121988,2020-07-13,13,2,7,2020,Retirees,Families,195.18,Jul
7/13/2020,USA,Retail,F3,Existing,144613,8718318,2020-07-13,13,2,7,2020,Retirees,Families,60.29,Jul
7/13/2020,ASIA,Retail,C3,Existing,249602,11278570,2020-07-13,13,2,7,2020,Retirees,Couples,45.19,Jul
7/13/2020,EUROPE,Retail,unknown,New,2973,134366,2020-07-13,13,2,7,2020,unknown,unknown,45.2,Jul
7/13/2020,EUROPE,Retail,C2,New,2817,104778,2020-07-13,13,2,7,2020,Middle Aged,Couples,37.19,Jul
7/13/2020,EUROPE,Shopify,unknown,Existing,21,5037,2020-07-13,13,2,7,2020,unknown,unknown,239.86,Jul
7/13/2020,USA,Retail,C3,Existing,105887,5907907,2020-07-13,13,2,7,2020,Retirees,Couples,55.79,Jul
7/13/2020,CANADA,Retail,F2,New,17077,621486,2020-07-13,13,2,7,2020,Middle Aged,Families,36.39,Jul
7/13/2020,USA,Shopify,F2,Existing,2000,396651,2020-07-13,13,2,7,2020,Middle Aged,Families,198.33,Jul
7/13/2020,SOUTH AMERICA,Shopify,F2,Existing,32,7526,2020-07-13,13,2,7,2020,Middle Aged,Families,235.19,Jul
7/13/2020,EUROPE,Retail,C1,Existing,15331,671849,2020-07-13,13,2,7,2020,Young Adults,Couples,43.82,Jul
7/13/2020,AFRICA,Shopify,F3,Existing,2373,485832,2020-07-13,13,2,7,2020,Retirees,Families,204.73,Jul
7/13/2020,ASIA,Retail,F3,New,82084,2507560,2020-07-13,13,2,7,2020,Retirees,Families,30.55,Jul
7/13/2020,CANADA,Retail,C2,New,14654,487888,2020-07-13,13,2,7,2020,Middle Aged,Couples,33.29,Jul
7/13/2020,OCEANIA,Retail,unknown,Guest,2389737,63001301,2020-07-13,13,2,7,2020,unknown,unknown,26.36,Jul
7/13/2020,EUROPE,Retail,F1,New,894,37420,2020-07-13,13,2,7,2020,Young Adults,Families,41.86,Jul
7/13/2020,ASIA,Retail,unknown,Existing,27058,1095973,2020-07-13,13,2,7,2020,unknown,unknown,40.5,Jul
7/13/2020,SOUTH AMERICA,Retail,C4,Existing,355,16777,2020-07-13,13,2,7,2020,Retirees,Couples,47.26,Jul
7/13/2020,AFRICA,Retail,F2,Existing,283477,15425208,2020-07-13,13,2,7,2020,Middle Aged,Families,54.41,Jul
7/13/2020,ASIA,Shopify,C3,Existing,2066,395280,2020-07-13,13,2,7,2020,Retirees,Couples,191.33,Jul
7/13/2020,USA,Retail,C3,New,44846,1681668,2020-07-13,13,2,7,2020,Retirees,Couples,37.5,Jul
7/13/2020,ASIA,Retail,C1,New,126455,2730242,2020-07-13,13,2,7,2020,Young Adults,Couples,21.59,Jul
7/13/2020,USA,Shopify,C1,New,145,17859,2020-07-13,13,2,7,2020,Young Adults,Couples,123.17,Jul
7/13/2020,SOUTH AMERICA,Retail,F2,New,397,15809,2020-07-13,13,2,7,2020,Middle Aged,Families,39.82,Jul
7/13/2020,AFRICA,Shopify,F2,New,234,37446,2020-07-13,13,2,7,2020,Middle Aged,Families,160.03,Jul
7/13/2020,ASIA,Retail,C2,New,84484,2175831,2020-07-13,13,2,7,2020,Middle Aged,Couples,25.75,Jul
7/13/2020,SOUTH AMERICA,Retail,unknown,Existing,154,5827,2020-07-13,13,2,7,2020,unknown,unknown,37.84,Jul
7/13/2020,USA,Shopify,C2,Existing,1353,255907,2020-07-13,13,2,7,2020,Middle Aged,Couples,189.14,Jul
7/13/2020,CANADA,Shopify,F1,New,60,8846,2020-07-13,13,2,7,2020,Young Adults,Families,147.43,Jul
7/13/2020,EUROPE,Shopify,F3,Existing,121,27834,2020-07-13,13,2,7,2020,Retirees,Families,230.03,Jul
7/13/2020,CANADA,Retail,F2,Existing,60570,3419492,2020-07-13,13,2,7,2020,Middle Aged,Families,56.46,Jul
7/13/2020,EUROPE,Shopify,F1,New,6,888,2020-07-13,13,2,7,2020,Young Adults,Families,148.0,Jul
7/13/2020,OCEANIA,Shopify,C4,New,88,13327,2020-07-13,13,2,7,2020,Retirees,Couples,151.44,Jul
7/13/2020,CANADA,Shopify,F2,Existing,1385,265155,2020-07-13,13,2,7,2020,Middle Aged,Families,191.45,Jul
7/13/2020,EUROPE,Shopify,F3,New,2,411,2020-07-13,13,2,7,2020,Retirees,Families,205.5,Jul
7/13/2020,CANADA,Shopify,C4,New,18,2891,2020-07-13,13,2,7,2020,Retirees,Couples,160.61,Jul
7/13/2020,USA,Retail,C2,Existing,44366,2220667,2020-07-13,13,2,7,2020,Middle Aged,Couples,50.05,Jul
7/13/2020,SOUTH AMERICA,Retail,C2,Existing,999,38172,2020-07-13,13,2,7,2020,Middle Aged,Couples,38.21,Jul
7/13/2020,OCEANIA,Shopify,F2,New,359,60346,2020-07-13,13,2,7,2020,Middle Aged,Families,168.09,Jul
7/13/2020,OCEANIA,Shopify,F3,New,170,29702,2020-07-13,13,2,7,2020,Retirees,Families,174.72,Jul
7/13/2020,SOUTH AMERICA,Shopify,C2,Existing,139,25941,2020-07-13,13,2,7,2020,Middle Aged,Couples,186.63,Jul
7/13/2020,SOUTH AMERICA,Retail,F3,New,273,9451,2020-07-13,13,2,7,2020,Retirees,Families,34.62,Jul
7/13/2020,EUROPE,Shopify,F2,New,12,4967,2020-07-13,13,2,7,2020,Middle Aged,Families,413.92,Jul
7/13/2020,SOUTH AMERICA,Retail,C4,New,218,8528,2020-07-13,13,2,7,2020,Retirees,Couples,39.12,Jul
7/13/2020,OCEANIA,Retail,C2,New,105907,2793023,2020-07-13,13,2,7,2020,Middle Aged,Couples,26.37,Jul
7/13/2020,USA,Retail,F1,New,10859,415888,2020-07-13,13,2,7,2020,Young Adults,Families,38.3,Jul
7/13/2020,SOUTH AMERICA,Shopify,unknown,New,32,5405,2020-07-13,13,2,7,2020,unknown,unknown,168.91,Jul
7/13/2020,EUROPE,Retail,F3,New,1797,72072,2020-07-13,13,2,7,2020,Retirees,Families,40.11,Jul
7/13/2020,ASIA,Shopify,F1,Existing,2050,355457,2020-07-13,13,2,7,2020,Young Adults,Families,173.39,Jul
7/13/2020,ASIA,Shopify,F3,Existing,1842,363221,2020-07-13,13,2,7,2020,Retirees,Families,197.19,Jul
7/13/2020,OCEANIA,Shopify,F1,New,239,36995,2020-07-13,13,2,7,2020,Young Adults,Families,154.79,Jul
7/13/2020,AFRICA,Shopify,unknown,Existing,301,55928,2020-07-13,13,2,7,2020,unknown,unknown,185.81,Jul
7/13/2020,SOUTH AMERICA,Shopify,C2,New,39,7204,2020-07-13,13,2,7,2020,Middle Aged,Couples,184.72,Jul
7/13/2020,EUROPE,Retail,unknown,Guest,102553,3613209,2020-07-13,13,2,7,2020,unknown,unknown,35.23,Jul
7/13/2020,CANADA,Shopify,F3,New,32,4452,2020-07-13,13,2,7,2020,Retirees,Families,139.12,Jul
7/13/2020,OCEANIA,Retail,F3,Existing,544718,29869624,2020-07-13,13,2,7,2020,Retirees,Families,54.84,Jul
7/13/2020,EUROPE,Shopify,C1,Existing,104,24277,2020-07-13,13,2,7,2020,Young Adults,Couples,233.43,Jul
7/13/2020,AFRICA,Shopify,C4,New,47,7162,2020-07-13,13,2,7,2020,Retirees,Couples,152.38,Jul
7/13/2020,AFRICA,Retail,F2,New,61945,2164852,2020-07-13,13,2,7,2020,Middle Aged,Families,34.95,Jul
7/13/2020,USA,Shopify,C4,New,22,3383,2020-07-13,13,2,7,2020,Retirees,Couples,153.77,Jul
7/13/2020,AFRICA,Retail,C3,New,108345,3764621,2020-07-13,13,2,7,2020,Retirees,Couples,34.75,Jul
7/13/2020,AFRICA,Shopify,C2,Existing,2483,466244,2020-07-13,13,2,7,2020,Middle Aged,Couples,187.77,Jul
7/13/2020,OCEANIA,Retail,F2,New,83671,2813286,2020-07-13,13,2,7,2020,Middle Aged,Families,33.62,Jul
7/13/2020,AFRICA,Retail,C3,Existing,293075,14887954,2020-07-13,13,2,7,2020,Retirees,Couples,50.8,Jul
7/13/2020,USA,Shopify,unknown,New,156,27048,2020-07-13,13,2,7,2020,unknown,unknown,173.38,Jul
7/13/2020,AFRICA,Shopify,C3,Existing,2651,533372,2020-07-13,13,2,7,2020,Retirees,Couples,201.2,Jul
7/13/2020,AFRICA,Retail,F1,Existing,100580,5319015,2020-07-13,13,2,7,2020,Young Adults,Families,52.88,Jul
7/13/2020,USA,Shopify,F2,New,120,18908,2020-07-13,13,2,7,2020,Middle Aged,Families,157.57,Jul
7/13/2020,USA,Retail,unknown,New,20108,854972,2020-07-13,13,2,7,2020,unknown,unknown,42.52,Jul
7/13/2020,ASIA,Shopify,unknown,New,301,41515,2020-07-13,13,2,7,2020,unknown,unknown,137.92,Jul
7/13/2020,EUROPE,Shopify,F1,Existing,123,26915,2020-07-13,13,2,7,2020,Young Adults,Families,218.82,Jul
7/13/2020,USA,Shopify,C1,Existing,751,127595,2020-07-13,13,2,7,2020,Young Adults,Couples,169.9,Jul
7/13/2020,OCEANIA,Shopify,C2,Existing,4343,838771,2020-07-13,13,2,7,2020,Middle Aged,Couples,193.13,Jul
7/13/2020,USA,Shopify,F1,Existing,1324,246000,2020-07-13,13,2,7,2020,Young Adults,Families,185.8,Jul
7/13/2020,EUROPE,Retail,unknown,Existing,2563,122860,2020-07-13,13,2,7,2020,unknown,unknown,47.94,Jul
7/13/2020,USA,Retail,unknown,Guest,525638,16383497,2020-07-13,13,2,7,2020,unknown,unknown,31.17,Jul
7/13/2020,EUROPE,Retail,C3,New,4362,191574,2020-07-13,13,2,7,2020,Retirees,Couples,43.92,Jul
7/13/2020,EUROPE,Shopify,C3,Existing,170,54946,2020-07-13,13,2,7,2020,Retirees,Couples,323.21,Jul
7/13/2020,ASIA,Shopify,unknown,Guest,5590,987561,2020-07-13,13,2,7,2020,unknown,unknown,176.67,Jul
7/13/2020,ASIA,Shopify,F2,Existing,2917,548742,2020-07-13,13,2,7,2020,Middle Aged,Families,188.12,Jul
7/13/2020,AFRICA,Retail,C2,Existing,115234,4912598,2020-07-13,13,2,7,2020,Middle Aged,Couples,42.63,Jul
7/13/2020,ASIA,Retail,F1,New,28054,865051,2020-07-13,13,2,7,2020,Young Adults,Families,30.84,Jul
7/13/2020,CANADA,Retail,C1,New,29073,747675,2020-07-13,13,2,7,2020,Young Adults,Couples,25.72,Jul
7/13/2020,SOUTH AMERICA,Retail,F2,Existing,1266,59774,2020-07-13,13,2,7,2020,Middle Aged,Families,47.21,Jul
7/13/2020,USA,Retail,C4,New,17696,620006,2020-07-13,13,2,7,2020,Retirees,Couples,35.04,Jul
7/13/2020,CANADA,Retail,F3,Existing,93456,5316146,2020-07-13,13,2,7,2020,Retirees,Families,56.88,Jul
7/13/2020,ASIA,Retail,C4,New,48202,1342915,2020-07-13,13,2,7,2020,Retirees,Couples,27.86,Jul
7/13/2020,USA,Retail,F2,New,26626,970777,2020-07-13,13,2,7,2020,Middle Aged,Families,36.46,Jul
7/13/2020,ASIA,Retail,unknown,Guest,1881379,47998436,2020-07-13,13,2,7,2020,unknown,unknown,25.51,Jul
7/13/2020,AFRICA,Retail,F1,New,21614,754615,2020-07-13,13,2,7,2020,Young Adults,Families,34.91,Jul
7/13/2020,EUROPE,Shopify,unknown,Guest,325,71708,2020-07-13,13,2,7,2020,unknown,unknown,220.64,Jul
7/13/2020,CANADA,Shopify,C1,New,90,11607,2020-07-13,13,2,7,2020,Young Adults,Couples,128.97,Jul
7/13/2020,OCEANIA,Shopify,C3,Existing,4494,911580,2020-07-13,13,2,7,2020,Retirees,Couples,202.84,Jul
7/13/2020,EUROPE,Retail,C4,Existing,5891,316385,2020-07-13,13,2,7,2020,Retirees,Couples,53.71,Jul
7/13/2020,SOUTH AMERICA,Retail,C3,Existing,1388,70101,2020-07-13,13,2,7,2020,Retirees,Couples,50.51,Jul
7/13/2020,AFRICA,Shopify,F1,New,143,22973,2020-07-13,13,2,7,2020,Young Adults,Families,160.65,Jul
7/13/2020,ASIA,Retail,F1,Existing,95750,4559524,2020-07-13,13,2,7,2020,Young Adults,Families,47.62,Jul
7/13/2020,OCEANIA,Retail,C3,Existing,344300,16584641,2020-07-13,13,2,7,2020,Retirees,Couples,48.17,Jul
7/13/2020,SOUTH AMERICA,Shopify,C1,Existing,66,12871,2020-07-13,13,2,7,2020,Young Adults,Couples,195.02,Jul
7/13/2020,OCEANIA,Retail,F3,New,100302,3314632,2020-07-13,13,2,7,2020,Retirees,Families,33.05,Jul
7/13/2020,OCEANIA,Retail,unknown,Existing,35564,1487649,2020-07-13,13,2,7,2020,unknown,unknown,41.83,Jul
7/13/2020,CANADA,Retail,F1,Existing,24290,1307322,2020-07-13,13,2,7,2020,Young Adults,Families,53.82,Jul
7/13/2020,SOUTH AMERICA,Retail,unknown,New,1063,39761,2020-07-13,13,2,7,2020,unknown,unknown,37.4,Jul
7/6/2020,USA,Shopify,C3,Existing,1326,275749,2020-07-06,6,1,7,2020,Retirees,Couples,207.96,Jul
7/6/2020,AFRICA,Retail,C1,Existing,188285,7059529,2020-07-06,6,1,7,2020,Young Adults,Couples,37.49,Jul
7/6/2020,SOUTH AMERICA,Shopify,F1,Existing,55,12375,2020-07-06,6,1,7,2020,Young Adults,Families,225.0,Jul
7/6/2020,ASIA,Shopify,C2,Existing,2015,359403,2020-07-06,6,1,7,2020,Middle Aged,Couples,178.36,Jul
7/6/2020,ASIA,Retail,unknown,Guest,1902289,48780231,2020-07-06,6,1,7,2020,unknown,unknown,25.64,Jul
