week_date,region,platform,segment,customer_type,transactions,sales
7/6/2020,ASIA,Shopify,F3,Existing,1643,325193
7/6/2020,OCEANIA,Shopify,F1,New,234,36344
7/6/2020,OCEANIA,Shopify,C3,New,394,61436
7/6/2020,SOUTH AMERICA,Shopify,F2,New,2,609
7/6/2020,OCEANIA,Retail,C1,Existing,254217,9068336
7/6/2020,EUROPE,Shopify,C1,Existing,100,23347
7/6/2020,USA,Retail,C3,New,45285,1710069
7/6/2020,EUROPE,Retail,F2,Existing,14377,906114
7/6/2020,EUROPE,Shopify,C4,New,2,182
7/6/2020,SOUTH AMERICA,Shopify,F2,Existing,36,6882
7/6/2020,CANADA,Shopify,C1,New,77,9201
7/6/2020,OCEANIA,Retail,C2,New,105544,2781013
7/6/2020,OCEANIA,Retail,null,Existing,43104,1797035
7/6/2020,AFRICA,Retail,C1,New,95363,2380924
7/6/2020,CANADA,Retail,F2,New,16854,622949
7/6/2020,AFRICA,Retail,F1,New,22384,803916
7/6/2020,USA,Retail,C3,Existing,107017,6004542
7/6/2020,EUROPE,Retail,C4,Existing,5736,311406
7/6/2020,USA,Shopify,C3,New,153,25697
7/6/2020,AFRICA,Shopify,F3,Existing,2090,439785
7/6/2020,SOUTH AMERICA,Retail,F3,Existing,1424,69555
7/6/2020,USA,Shopify,C2,Existing,1332,258887
7/6/2020,USA,Retail,C2,Existing,44601,2195016
7/6/2020,AFRICA,Retail,null,Existing,34365,1555479
7/6/2020,USA,Retail,null,New,21634,924200
7/6/2020,USA,Shopify,F1,New,108,15166
7/6/2020,ASIA,Retail,C3,New,115402,3429645
7/6/2020,CANADA,Shopify,null,Guest,1439,238360
7/6/2020,OCEANIA,Retail,null,Guest,2399708,63378896
7/6/2020,ASIA,Retail,F1,New,29087,918354
7/6/2020,SOUTH AMERICA,Shopify,null,Guest,1710,331218
7/6/2020,ASIA,Shopify,C3,New,242,37637
7/6/2020,OCEANIA,Retail,F2,New,82681,2740820
7/6/2020,USA,Retail,F1,New,11223,426852
7/6/2020,EUROPE,Shopify,C2,New,12,2169
7/6/2020,AFRICA,Retail,C2,New,57277,1761918
7/6/2020,ASIA,Retail,F3,New,81692,2554247
7/6/2020,USA,Shopify,F3,Existing,892,183866
7/6/2020,AFRICA,Retail,C3,New,108717,3797159
7/6/2020,AFRICA,Shopify,F3,New,85,13212
7/6/2020,ASIA,Retail,C4,Existing,112789,4963653
7/6/2020,AFRICA,Shopify,F1,Existing,2474,451177
7/6/2020,EUROPE,Retail,null,Guest,103378,3709096
7/6/2020,ASIA,Shopify,null,New,269,40809
7/6/2020,EUROPE,Shopify,F1,Existing,124,27063
7/6/2020,USA,Retail,null,Guest,539669,17021169
7/6/2020,EUROPE,Retail,null,Existing,3013,146709
7/6/2020,CANADA,Retail,F3,Existing,92060,5192225
7/6/2020,EUROPE,Retail,C1,New,4674,142232
7/6/2020,EUROPE,Retail,null,New,3230,145983
7/6/2020,SOUTH AMERICA,Retail,null,New,1292,46303
7/6/2020,SOUTH AMERICA,Shopify,F1,New,11,1745
7/6/2020,ASIA,Shopify,C4,New,33,4586
7/6/2020,EUROPE,Retail,F1,New,952,40385
7/6/2020,ASIA,Retail,C2,Existing,131835,5019969
7/6/2020,EUROPE,Shopify,C3,New,8,1596
7/6/2020,ASIA,Shopify,C1,New,211,24942
7/6/2020,OCEANIA,Retail,C3,Existing,342945,16524293
7/6/2020,EUROPE,Shopify,C3,Existing,160,53961
7/6/2020,SOUTH AMERICA,Retail,C1,Existing,3243,91728
7/6/2020,OCEANIA,Shopify,C1,Existing,2333,406081
7/6/2020,AFRICA,Retail,F2,New,63799,2344198
7/6/2020,OCEANIA,Shopify,C3,Existing,3895,796093
7/6/2020,SOUTH AMERICA,Retail,C2,New,927,27950
7/6/2020,OCEANIA,Shopify,F2,Existing,5368,1086528
7/6/2020,OCEANIA,Shopify,C2,New,589,86961
7/6/2020,CANADA,Shopify,C4,Existing,94,19118
7/6/2020,AFRICA,Shopify,C1,Existing,1458,239295
7/6/2020,ASIA,Retail,null,New,61858,2088873
7/6/2020,EUROPE,Retail,F1,Existing,7074,423729
7/6/2020,USA,Retail,F2,Existing,97641,5923390
7/6/2020,SOUTH AMERICA,Retail,F2,Existing,1247,60073
7/6/2020,SOUTH AMERICA,Shopify,C4,New,3,678
7/6/2020,ASIA,Retail,F2,New,66633,2146830
7/6/2020,ASIA,Shopify,null,Guest,4968,849767
7/6/2020,USA,Shopify,F2,Existing,1878,380313
7/6/2020,AFRICA,Shopify,F1,New,137,21729
7/6/2020,ASIA,Shopify,C3,Existing,1821,355406
7/6/2020,OCEANIA,Retail,F2,Existing,330470,17291374
7/6/2020,CANADA,Retail,C1,Existing,55712,2315581
7/6/2020,ASIA,Shopify,F1,Existing,1874,330882
7/6/2020,CANADA,Shopify,C2,Existing,629,112146
7/6/2020,AFRICA,Shopify,F2,Existing,4275,851198
7/6/2020,CANADA,Retail,F2,Existing,59064,3276611
7/6/2020,SOUTH AMERICA,Shopify,C3,Existing,75,15592
7/6/2020,AFRICA,Shopify,C4,New,51,7561
7/6/2020,USA,Retail,F3,Existing,144909,8883923
7/6/2020,OCEANIA,Shopify,F1,Existing,3804,716548
7/6/2020,OCEANIA,Retail,F3,Existing,536745,29108793
7/6/2020,CANADA,Shopify,F2,Existing,1148,217025
7/6/2020,AFRICA,Retail,null,Guest,1582169,46232992
7/6/2020,CANADA,Retail,F3,New,17930,635946
7/6/2020,AFRICA,Retail,F2,Existing,285863,16310453
7/6/2020,USA,Retail,C4,Existing,42071,2271038
7/6/2020,AFRICA,Shopify,C2,Existing,2226,435672
7/6/2020,OCEANIA,Retail,C3,New,144017,4559185
7/6/2020,ASIA,Retail,null,Existing,33162,1347139
7/6/2020,AFRICA,Shopify,F2,New,231,38732
7/6/2020,CANADA,Shopify,F2,New,73,11040
7/6/2020,USA,Shopify,F2,New,140,22390
7/6/2020,AFRICA,Shopify,C3,Existing,2391,483735
7/6/2020,CANADA,Shopify,C4,New,13,1477
7/6/2020,EUROPE,Shopify,F2,New,6,3291
7/6/2020,ASIA,Shopify,F2,Existing,2575,490012
7/6/2020,SOUTH AMERICA,Shopify,null,New,31,5111
7/6/2020,SOUTH AMERICA,Retail,F2,New,406,14585
7/6/2020,EUROPE,Shopify,F2,Existing,194,41662
7/6/2020,USA,Shopify,C4,Existing,169,31099
7/6/2020,EUROPE,Retail,C4,New,1778,76614
7/6/2020,CANADA,Retail,null,New,13300,535423
7/6/2020,AFRICA,Shopify,C1,New,236,32526
7/6/2020,EUROPE,Retail,F3,Existing,18947,1154719
7/6/2020,CANADA,Retail,F1,Existing,24587,1323741
7/6/2020,SOUTH AMERICA,Retail,C3,Existing,1450,66956
7/6/2020,OCEANIA,Retail,C1,New,160783,3643428
7/6/2020,EUROPE,Shopify,C1,New,6,1167
7/6/2020,ASIA,Retail,C3,Existing,248855,11188175
7/6/2020,SOUTH AMERICA,Retail,null,Guest,396358,16364768
7/6/2020,OCEANIA,Shopify,C4,New,76,9796
7/6/2020,ASIA,Shopify,F2,New,195,26990
7/6/2020,SOUTH AMERICA,Shopify,null,Existing,4,901
7/6/2020,USA,Retail,C1,Existing,58791,2469632
7/6/2020,USA,Shopify,null,Guest,2402,435958
7/6/2020,EUROPE,Shopify,null,Existing,26,8915
7/6/2020,AFRICA,Shopify,null,New,293,55226
7/6/2020,OCEANIA,Shopify,C4,Existing,614,113658
7/6/2020,CANADA,Shopify,C3,New,81,12924
7/6/2020,SOUTH AMERICA,Retail,C1,New,2489,52659
7/6/2020,OCEANIA,Retail,C4,New,60698,1852468
7/6/2020,EUROPE,Retail,C2,Existing,10224,507582
7/6/2020,EUROPE,Shopify,F1,New,2,338
7/6/2020,AFRICA,Retail,C2,Existing,115838,4986083
7/6/2020,AFRICA,Retail,C3,Existing,294716,14964981
7/6/2020,CANADA,Retail,C4,New,12397,403284
7/6/2020,CANADA,Retail,C1,New,28872,752634
7/6/2020,CANADA,Shopify,C1,Existing,491,80992
7/6/2020,SOUTH AMERICA,Retail,F1,Existing,833,35417
7/6/2020,EUROPE,Shopify,C2,Existing,159,47716
7/6/2020,AFRICA,Retail,F1,Existing,103142,5542204
7/6/2020,USA,Retail,C4,New,18089,637462
7/6/2020,EUROPE,Retail,F3,New,1890,82262
7/6/2020,USA,Shopify,null,New,142,26208
7/6/2020,CANADA,Shopify,C2,New,85,11303
7/6/2020,SOUTH AMERICA,Shopify,C1,Existing,55,9889
7/6/2020,CANADA,Retail,C3,Existing,62908,3254599
7/6/2020,OCEANIA,Shopify,F2,New,277,45209
7/6/2020,AFRICA,Retail,F3,Existing,412968,23549192
7/6/2020,SOUTH AMERICA,Shopify,F3,New,3,520
7/6/2020,SOUTH AMERICA,Shopify,C3,New,21,2996
7/6/2020,AFRICA,Retail,F3,New,66724,2383015
7/6/2020,USA,Shopify,C1,New,115,14544
7/6/2020,SOUTH AMERICA,Shopify,C1,New,15,1890
7/6/2020,OCEANIA,Retail,C2,Existing,168294,6472357
7/6/2020,USA,Retail,F1,Existing,42080,2436037
7/6/2020,SOUTH AMERICA,Shopify,C4,Existing,9,1655
7/6/2020,SOUTH AMERICA,Retail,F1,New,298,11174
7/6/2020,CANADA,Shopify,null,Existing,73,13288
7/6/2020,CANADA,Retail,C4,Existing,29276,1472205
7/6/2020,USA,Shopify,null,Existing,160,30361
7/6/2020,SOUTH AMERICA,Shopify,C2,New,32,5242
7/6/2020,AFRICA,Shopify,C3,New,277,45866
7/6/2020,CANADA,Retail,null,Existing,7169,330861
7/6/2020,ASIA,Shopify,C2,New,355,44553
7/6/2020,ASIA,Shopify,C1,Existing,1137,190268
7/6/2020,USA,Retail,C1,New,35274,943414
7/6/2020,OCEANIA,Shopify,C1,New,386,46728
7/6/2020,EUROPE,Shopify,F3,Existing,89,20453
7/6/2020,ASIA,Retail,C1,New,123627,2669073
7/6/2020,CANADA,Shopify,F1,New,55,7305
7/6/2020,CANADA,Retail,C2,Existing,23187,1019429
7/6/2020,SOUTH AMERICA,Retail,F3,New,325,11639
7/6/2020,ASIA,Retail,C4,New,49335,1375040
7/6/2020,EUROPE,Retail,C3,New,4501,190014
7/6/2020,OCEANIA,Retail,F1,Existing,148434,7387040
7/6/2020,USA,Shopify,C4,New,21,3558
7/6/2020,AFRICA,Shopify,C2,New,299,45134
7/6/2020,ASIA,Retail,F2,Existing,223597,11439615
7/6/2020,ASIA,Shopify,C4,Existing,265,46193
7/6/2020,SOUTH AMERICA,Retail,C4,New,255,10863
7/6/2020,SOUTH AMERICA,Retail,C4,Existing,392,18464
7/6/2020,ASIA,Shopify,F3,New,80,11396
7/6/2020,CANADA,Retail,C2,New,14558,461684
7/6/2020,SOUTH AMERICA,Shopify,C2,Existing,122,23995
7/6/2020,EUROPE,Shopify,null,Guest,275,62607
7/6/2020,ASIA,Shopify,F1,New,143,20817
7/6/2020,OCEANIA,Shopify,F3,New,141,21435
7/6/2020,CANADA,Shopify,null,New,81,12835
7/6/2020,CANADA,Shopify,F3,Existing,555,105029
7/6/2020,AFRICA,Retail,C4,New,46195,1535122
7/6/2020,USA,Retail,C2,New,26006,895842
7/6/2020,CANADA,Shopify,F3,New,23,3613
7/6/2020,ASIA,Retail,C2,New,84261,2165894
7/6/2020,USA,Retail,F2,New,27329,1047479
7/6/2020,OCEANIA,Shopify,null,New,405,62554
7/6/2020,USA,Shopify,F3,New,43,8047
7/6/2020,EUROPE,Retail,C3,Existing,16543,926391
7/6/2020,USA,Shopify,C1,Existing,683,122755
7/6/2020,USA,Shopify,C2,New,192,43697
7/6/2020,AFRICA,Retail,null,New,54550,2200505
7/6/2020,ASIA,Retail,F1,Existing,97504,4643858
7/6/2020,AFRICA,Shopify,C4,Existing,381,74071
7/6/2020,EUROPE,Retail,F2,New,1849,82969
7/6/2020,ASIA,Retail,C1,Existing,185786,6182738
7/6/2020,ASIA,Shopify,null,Existing,287,53017
7/6/2020,OCEANIA,Shopify,F3,Existing,3069,646393
6/29/2020,OCEANIA,Shopify,C2,Existing,4102,771649
6/29/2020,USA,Shopify,F1,Existing,1345,248186
6/29/2020,SOUTH AMERICA,Retail,C2,Existing,1044,41232
6/29/2020,SOUTH AMERICA,Shopify,C4,New,2,746
6/29/2020,EUROPE,Shopify,F3,Existing,77,17430
6/29/2020,OCEANIA,Retail,F3,Existing,542856,28788145
6/29/2020,ASIA,Shopify,C3,Existing,1866,357156
6/29/2020,CANADA,Retail,F2,Existing,60640,3222249
6/29/2020,EUROPE,Retail,F3,New,1998,83692
6/29/2020,SOUTH AMERICA,Shopify,null,New,32,6219
6/29/2020,USA,Shopify,F2,Existing,1778,339336
6/29/2020,CANADA,Shopify,C4,Existing,96,18485
6/29/2020,ASIA,Retail,F2,New,65388,2033692
6/29/2020,AFRICA,Shopify,C1,New,243,31393
6/29/2020,ASIA,Retail,F3,New,81540,2509564
6/29/2020,EUROPE,Shopify,F2,New,7,865
6/29/2020,AFRICA,Retail,F3,Existing,401071,22101960
6/29/2020,SOUTH AMERICA,Retail,C4,New,241,8563
6/29/2020,CANADA,Shopify,C4,New,18,2444
6/29/2020,AFRICA,Retail,C2,New,57209,1753657
6/29/2020,USA,Retail,null,Guest,533207,16297956
6/29/2020,SOUTH AMERICA,Retail,F1,Existing,779,31008
6/29/2020,EUROPE,Shopify,C2,Existing,141,40816
6/29/2020,SOUTH AMERICA,Shopify,C1,New,17,2311
6/29/2020,CANADA,Retail,F3,Existing,92739,5151347
6/29/2020,ASIA,Retail,null,Guest,1900388,47898629
6/29/2020,EUROPE,Retail,C1,New,4539,137746
6/29/2020,ASIA,Shopify,F2,Existing,2591,474829
6/29/2020,EUROPE,Retail,F3,Existing,18952,1142258
6/29/2020,OCEANIA,Retail,F3,New,103176,3387378
6/29/2020,EUROPE,Shopify,F3,New,2,337
6/29/2020,CANADA,Shopify,null,Existing,95,15402
6/29/2020,AFRICA,Shopify,C3,Existing,2396,473733
6/29/2020,USA,Shopify,C2,New,217,32127
6/29/2020,CANADA,Shopify,F3,New,25,3372
6/29/2020,CANADA,Retail,F2,New,17252,621849
6/29/2020,CANADA,Shopify,C1,New,92,10224
6/29/2020,ASIA,Retail,null,Existing,32696,1283298
6/29/2020,AFRICA,Shopify,F2,New,247,38761
6/29/2020,USA,Shopify,C3,New,139,32575
6/29/2020,USA,Retail,C2,Existing,42982,2069075
6/29/2020,USA,Shopify,C4,New,22,3518
6/29/2020,USA,Retail,F2,New,26077,957978
6/29/2020,EUROPE,Shopify,null,Existing,21,4328
6/29/2020,SOUTH AMERICA,Shopify,F3,New,1,261
6/29/2020,USA,Retail,F2,Existing,90522,5126468
6/29/2020,AFRICA,Retail,F1,New,22414,818184
6/29/2020,OCEANIA,Shopify,F2,New,334,49917
6/29/2020,EUROPE,Retail,C3,New,4556,194204
6/29/2020,CANADA,Shopify,C3,Existing,758,137468
6/29/2020,USA,Retail,C1,Existing,57014,2312994
6/29/2020,OCEANIA,Retail,C3,Existing,343336,16476365
6/29/2020,EUROPE,Shopify,C3,Existing,152,47122
6/29/2020,AFRICA,Retail,C2,Existing,113892,4820666
6/29/2020,OCEANIA,Retail,C2,Existing,169997,6426709
6/29/2020,USA,Retail,F1,Existing,40942,2353412
6/29/2020,OCEANIA,Shopify,C4,New,73,8766
6/29/2020,OCEANIA,Shopify,C3,Existing,4116,808388
6/29/2020,ASIA,Retail,null,New,60798,1983459
6/29/2020,USA,Shopify,null,Existing,144,26020
6/29/2020,OCEANIA,Retail,C4,New,63522,1953580
6/29/2020,EUROPE,Retail,C2,Existing,10157,493184
6/29/2020,SOUTH AMERICA,Shopify,C3,New,17,2359
6/29/2020,EUROPE,Shopify,C4,New,2,549
6/29/2020,OCEANIA,Retail,C1,New,162185,3613601
6/29/2020,EUROPE,Shopify,C1,New,8,1229
6/29/2020,SOUTH AMERICA,Shopify,F2,New,7,1039
6/29/2020,EUROPE,Retail,C4,Existing,5774,315699
6/29/2020,EUROPE,Retail,F2,New,1835,81944
6/29/2020,ASIA,Retail,C1,Existing,183164,5970777
6/29/2020,CANADA,Retail,C2,New,14828,471006
6/29/2020,AFRICA,Retail,null,Existing,34080,1478098
6/29/2020,OCEANIA,Shopify,C1,New,395,48331
6/29/2020,CANADA,Shopify,C1,Existing,520,82717
6/29/2020,ASIA,Retail,C3,Existing,245219,11041636
6/29/2020,SOUTH AMERICA,Shopify,F2,Existing,31,6042
6/29/2020,SOUTH AMERICA,Retail,C3,Existing,1499,71681
6/29/2020,SOUTH AMERICA,Retail,F2,New,442,17908
6/29/2020,CANADA,Retail,null,Guest,393659,11034700
6/29/2020,AFRICA,Retail,F1,Existing,101685,5366430
6/29/2020,AFRICA,Retail,C4,Existing,122158,6235333
6/29/2020,EUROPE,Retail,F1,Existing,7124,418206
6/29/2020,SOUTH AMERICA,Retail,C3,New,957,34465
6/29/2020,ASIA,Shopify,C4,Existing,267,46263
6/29/2020,EUROPE,Retail,F1,New,924,38169
6/29/2020,USA,Retail,C4,New,18211,645361
6/29/2020,SOUTH AMERICA,Shopify,C2,New,34,5232
6/29/2020,ASIA,Retail,F1,Existing,96589,4591704
6/29/2020,OCEANIA,Retail,C3,New,147185,4686381
6/29/2020,ASIA,Shopify,F1,Existing,2015,346893
6/29/2020,OCEANIA,Retail,null,Guest,2429712,63043806
6/29/2020,EUROPE,Shopify,null,Guest,285,74791
6/29/2020,AFRICA,Retail,C4,New,47569,1605875
6/29/2020,CANADA,Shopify,C2,New,96,11368
6/29/2020,USA,Retail,C2,New,25718,868246
6/29/2020,AFRICA,Shopify,C3,New,279,44246
6/29/2020,USA,Shopify,F3,Existing,796,159886
6/29/2020,CANADA,Shopify,F1,Existing,800,136777
6/29/2020,SOUTH AMERICA,Shopify,C3,Existing,95,18645
6/29/2020,AFRICA,Shopify,null,Guest,5061,871802
6/29/2020,CANADA,Retail,F1,Existing,25028,1342126
6/29/2020,EUROPE,Shopify,F2,Existing,182,36681
6/29/2020,OCEANIA,Retail,F1,Existing,150645,7451077
6/29/2020,USA,Retail,C3,Existing,104304,5765543
6/29/2020,CANADA,Shopify,F3,Existing,605,115232
6/29/2020,SOUTH AMERICA,Shopify,C2,Existing,121,25006
6/29/2020,OCEANIA,Shopify,F3,New,160,25758
6/29/2020,ASIA,Shopify,null,Existing,325,60231
6/29/2020,OCEANIA,Shopify,F3,Existing,3398,691104
6/29/2020,SOUTH AMERICA,Retail,F3,Existing,1654,80500
6/29/2020,USA,Retail,C3,New,44965,1693971
6/29/2020,ASIA,Retail,C4,Existing,111751,4991052
6/29/2020,AFRICA,Shopify,F3,New,98,15236
6/29/2020,AFRICA,Retail,F2,New,62534,2205239
6/29/2020,OCEANIA,Retail,F2,New,84654,2773702
6/29/2020,SOUTH AMERICA,Shopify,C1,Existing,66,12326
6/29/2020,USA,Shopify,C4,Existing,149,27727
6/29/2020,EUROPE,Retail,null,New,3075,134236
6/29/2020,ASIA,Retail,F3,Existing,386511,19047003
6/29/2020,OCEANIA,Retail,F1,New,40187,1337460
6/29/2020,EUROPE,Shopify,F1,New,6,1403
6/29/2020,USA,Shopify,null,New,135,20922
6/29/2020,EUROPE,Retail,null,Guest,103102,3597624
6/29/2020,AFRICA,Retail,C3,Existing,290763,14711185
6/29/2020,CANADA,Retail,C3,Existing,62962,3217134
6/29/2020,ASIA,Shopify,F3,New,67,10114
6/29/2020,CANADA,Retail,C4,Existing,29288,1469626
6/29/2020,AFRICA,Shopify,F2,Existing,4116,777148
6/29/2020,EUROPE,Shopify,null,New,14,3648
6/29/2020,SOUTH AMERICA,Shopify,F1,New,5,1052
6/29/2020,SOUTH AMERICA,Shopify,F3,Existing,31,6210
6/29/2020,SOUTH AMERICA,Retail,F2,Existing,1341,59917
6/29/2020,CANADA,Retail,F1,New,6755,257850
6/29/2020,SOUTH AMERICA,Retail,null,Existing,269,9157
6/29/2020,ASIA,Retail,C4,New,50616,1445099
6/29/2020,SOUTH AMERICA,Retail,C1,New,2626,57267
6/29/2020,CANADA,Shopify,null,New,83,12589
6/29/2020,EUROPE,Shopify,C4,Existing,21,4722
6/29/2020,ASIA,Shopify,F1,New,155,20418
6/29/2020,EUROPE,Retail,null,Existing,2888,137688
6/29/2020,EUROPE,Shopify,F1,Existing,121,26191
6/29/2020,ASIA,Shopify,null,New,258,38634
6/29/2020,AFRICA,Shopify,C1,Existing,1533,241820
6/29/2020,OCEANIA,Shopify,F1,Existing,4206,786690
6/29/2020,OCEANIA,Retail,null,Existing,44045,1778357
6/29/2020,ASIA,Shopify,C4,New,42,5292
6/29/2020,SOUTH AMERICA,Shopify,F1,Existing,68,16778
6/29/2020,AFRICA,Retail,null,Guest,1570936,44574827
6/29/2020,CANADA,Shopify,F2,Existing,1296,241198
6/29/2020,AFRICA,Shopify,F3,Existing,2090,423284
6/29/2020,AFRICA,Retail,C1,New,93846,2316291
6/29/2020,USA,Shopify,C1,New,144,16411
6/29/2020,OCEANIA,Retail,C2,New,106728,2795126
6/29/2020,USA,Retail,F1,New,11443,446915
6/29/2020,EUROPE,Shopify,C2,New,13,1716
6/29/2020,CANADA,Shopify,C3,New,80,10231
6/29/2020,AFRICA,Retail,F3,New,66696,2377430
6/29/2020,CANADA,Shopify,F2,New,84,12155
6/29/2020,ASIA,Shopify,C1,New,209,24314
6/29/2020,AFRICA,Shopify,C4,Existing,404,73349
6/29/2020,EUROPE,Retail,C4,New,1758,74011
6/29/2020,ASIA,Shopify,F3,Existing,1552,301370
6/29/2020,OCEANIA,Shopify,F1,New,294,43148
6/29/2020,OCEANIA,Shopify,C1,Existing,2512,425189
6/29/2020,SOUTH AMERICA,Shopify,null,Existing,4,522
6/29/2020,SOUTH AMERICA,Retail,C1,Existing,3109,89148
6/29/2020,CANADA,Retail,F3,New,18114,646402
6/29/2020,ASIA,Retail,F2,Existing,208790,10023093
6/29/2020,ASIA,Shopify,C1,Existing,1103,171759
6/29/2020,AFRICA,Shopify,null,New,263,43036
6/29/2020,CANADA,Retail,null,Existing,7360,327256
6/29/2020,OCEANIA,Shopify,C3,New,464,70075
6/29/2020,AFRICA,Shopify,C4,New,47,7345
6/29/2020,SOUTH AMERICA,Retail,F3,New,382,15140
6/29/2020,USA,Shopify,F2,New,126,20018
6/29/2020,ASIA,Retail,C2,New,84776,2172470
6/29/2020,OCEANIA,Shopify,null,New,402,64023
6/29/2020,OCEANIA,Shopify,F2,Existing,5731,1122634
6/29/2020,OCEANIA,Shopify,C4,Existing,659,116461
6/29/2020,SOUTH AMERICA,Retail,null,New,1311,46236
6/29/2020,USA,Retail,C1,New,34795,925527
6/29/2020,ASIA,Retail,C1,New,122794,2622381
6/29/2020,AFRICA,Shopify,F1,Existing,2512,450734
6/29/2020,OCEANIA,Retail,C4,Existing,154866,7586276
6/29/2020,USA,Shopify,C3,Existing,1309,274806
6/29/2020,USA,Shopify,C2,Existing,1177,225451
6/29/2020,CANADA,Retail,C3,New,27979,977652
6/29/2020,OCEANIA,Shopify,null,Existing,524,98965
6/29/2020,CANADA,Shopify,C2,Existing,653,112042
6/29/2020,CANADA,Retail,C2,Existing,23387,1006688
6/29/2020,AFRICA,Shopify,C2,New,314,47204
6/29/2020,EUROPE,Retail,C2,New,3049,109276
6/29/2020,OCEANIA,Retail,null,New,76369,2606202
6/29/2020,USA,Retail,null,Existing,12518,611536
6/29/2020,CANADA,Retail,null,New,13659,527320
6/29/2020,ASIA,Shopify,C2,New,370,49839
6/29/2020,ASIA,Retail,F1,New,29929,970952
6/29/2020,AFRICA,Retail,C1,Existing,185169,6755547
6/29/2020,SOUTH AMERICA,Retail,C4,Existing,371,18995
6/29/2020,SOUTH AMERICA,Shopify,null,Guest,1900,353939
6/29/2020,USA,Shopify,F3,New,33,5279
6/29/2020,ASIA,Shopify,C3,New,268,38068
6/29/2020,ASIA,Retail,C2,Existing,129170,4830448
6/29/2020,EUROPE,Shopify,C3,New,8,1653
6/29/2020,AFRICA,Shopify,C2,Existing,2231,411142
6/29/2020,OCEANIA,Retail,C1,Existing,254996,8957686
6/29/2020,EUROPE,Shopify,C1,Existing,90,18095
6/29/2020,SOUTH AMERICA,Retail,F1,New,320,11888
6/29/2020,ASIA,Shopify,null,Guest,4972,824649
6/29/2020,USA,Retail,C4,Existing,41532,2254122
6/29/2020,CANADA,Retail,C1,New,29262,759575
6/29/2020,USA,Shopify,C1,Existing,668,112466
6/29/2020,CANADA,Retail,C4,New,12731,418727
6/29/2020,SOUTH AMERICA,Shopify,C4,Existing,5,1066
6/29/2020,AFRICA,Retail,null,New,54354,2095525
6/29/2020,SOUTH AMERICA,Retail,null,Guest,401849,16219267
6/29/2020,AFRICA,Shopify,F1,New,175,26223
6/29/2020,CANADA,Retail,C1,Existing,55853,2271507
6/29/2020,USA,Shopify,null,Guest,2154,393315
6/29/2020,EUROPE,Retail,C3,Existing,16137,887139
6/29/2020,CANADA,Shopify,F1,New,62,8452
6/29/2020,USA,Retail,null,New,21153,865037
6/29/2020,OCEANIA,Shopify,C2,New,627,90369
6/29/2020,USA,Shopify,F1,New,129,20393
6/29/2020,EUROPE,Retail,C1,Existing,14953,652292
6/29/2020,AFRICA,Shopify,null,Existing,311,61210
6/29/2020,AFRICA,Retail,F2,Existing,269488,14395106
6/29/2020,OCEANIA,Retail,F2,Existing,340020,17149423
6/29/2020,ASIA,Retail,C3,New,115918,3508936
6/29/2020,CANADA,Shopify,null,Guest,1448,247362
6/29/2020,SOUTH AMERICA,Retail,C2,New,927,28790
6/29/2020,USA,Retail,F3,New,26140,972030
6/29/2020,EUROPE,Retail,F2,Existing,14237,851108
6/29/2020,ASIA,Shopify,F2,New,185,26284
6/29/2020,OCEANIA,Shopify,null,Guest,9282,1655880
6/29/2020,AFRICA,Retail,C3,New,110393,3883895
6/29/2020,ASIA,Shopify,C2,Existing,2071,362077
6/29/2020,USA,Retail,F3,Existing,138168,8130575
6/22/2020,AFRICA,Shopify,C2,New,361,53111
6/22/2020,EUROPE,Shopify,C2,New,11,3287
6/22/2020,USA,Shopify,C3,New,164,25281
6/22/2020,ASIA,Retail,C3,New,113907,3481797
6/22/2020,CANADA,Shopify,null,Guest,1526,249776
6/22/2020,EUROPE,Shopify,F1,New,6,737
6/22/2020,EUROPE,Retail,F2,Existing,14404,869867
6/22/2020,SOUTH AMERICA,Shopify,C3,New,21,3941
6/22/2020,OCEANIA,Retail,C1,Existing,244792,8857025
6/22/2020,SOUTH AMERICA,Retail,F1,New,236,7787
6/22/2020,CANADA,Retail,C1,Existing,54233,2299491
6/22/2020,ASIA,Shopify,F3,New,79,11595
6/22/2020,EUROPE,Shopify,C4,Existing,17,4780
6/22/2020,AFRICA,Retail,C1,Existing,175034,6514327
6/22/2020,ASIA,Shopify,C2,Existing,2007,347475
6/22/2020,AFRICA,Shopify,F3,New,91,13568
6/22/2020,USA,Shopify,C3,Existing,1339,279258
6/22/2020,CANADA,Retail,F1,New,6481,237650
6/22/2020,SOUTH AMERICA,Shopify,F1,Existing,62,14317
6/22/2020,CANADA,Retail,C2,Existing,22690,1009206
6/22/2020,EUROPE,Retail,null,New,2831,127033
6/22/2020,SOUTH AMERICA,Shopify,C4,New,4,659
6/22/2020,AFRICA,Retail,F2,Existing,263945,14002069
6/22/2020,SOUTH AMERICA,Shopify,null,Guest,1972,374786
6/22/2020,USA,Retail,null,Existing,10964,564571
6/22/2020,OCEANIA,Shopify,null,Existing,534,97556
6/22/2020,OCEANIA,Retail,C4,Existing,152793,7521785
6/22/2020,USA,Retail,F3,New,26205,1006442
6/22/2020,SOUTH AMERICA,Retail,null,Guest,410944,16769158
6/22/2020,ASIA,Shopify,F2,New,187,27011
6/22/2020,USA,Shopify,F3,New,40,5827
6/22/2020,EUROPE,Retail,C1,New,4380,136838
6/22/2020,USA,Retail,C4,Existing,40904,2243252
